Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5083502310,"Agriculture, Forestry, Fishing and Hunting",,11
5083505245,Retail Trade,,44-45
5083518424,Wholesale Trade,,42
5083522040,,,
5083522153,Wholesale Trade,,42
5083564210,Wholesale Trade,,42
5083564447,Wholesale Trade,,42
5083564529,Wholesale Trade,,42
5083564906,Other Services (except Public Administration),,81
5083564919,Wholesale Trade,,42
5083564978,"Agriculture, Forestry, Fishing and Hunting",,11
5083565002,Wholesale Trade,,42
5083565139,Wholesale Trade,,42
5083565380,Manufacturing,,31-33
5083565452,Wholesale Trade,,42
5083565513,Wholesale Trade,,42
5083565632,Wholesale Trade,,42
5083565820,Wholesale Trade,,42
5083565879,Wholesale Trade,,42
5083565976,,,
5083566135,Manufacturing,,31-33
5083566228,Manufacturing,,31-33
5083566481,Other Services (except Public Administration),,81
5083566513,Manufacturing,,31-33
5083566548,Wholesale Trade,,42
5083566585,Manufacturing,,31-33
5083566783,Wholesale Trade,,42
5083566796,Wholesale Trade,,42
5083567120,Manufacturing,,31-33
5083567160,"Agriculture, Forestry, Fishing and Hunting",,11
5083567550,Wholesale Trade,,42
5083567572,Manufacturing,,31-33
5083567659,Wholesale Trade,,42
5083567695,Transportation and Warehousing,,48-49
5083568165,Wholesale Trade,,42
5083568189,Wholesale Trade,,42
5083568320,Wholesale Trade,,42
5083568396,Manufacturing,,31-33
5083568585,Wholesale Trade,,42
5083568767,,,
5083568877,Wholesale Trade,,42
5083568909,Wholesale Trade,,42
5083569818,Wholesale Trade,,42
5083570275,Manufacturing,,31-33
5083570435,Wholesale Trade,,42
5083571042,Manufacturing,,31-33
5083571102,Wholesale Trade,,42
5083571246,Wholesale Trade,,42
5083571444,Manufacturing,,31-33
5083571706,Manufacturing,,31-33
5083571855,Wholesale Trade,,42
5083572090,Wholesale Trade,,42
5083572176,Manufacturing,,31-33
5083572320,Wholesale Trade,,42
5083572736,Manufacturing,,31-33
5083572963,Manufacturing,,31-33
5083573308,Wholesale Trade,,42
5083573519,Wholesale Trade,,42
5083573921,Wholesale Trade,,42
5083585442,Wholesale Trade,,42
5083596542,Administrative and Support and Waste Management and Remediation Services,,56
5083596881,Wholesale Trade,,42
5083596991,Manufacturing,,31-33
5083597776,Wholesale Trade,,42
5083597798,Manufacturing,,31-33
5083597990,Manufacturing,,31-33
5083599169,Wholesale Trade,,42
5083599272,Wholesale Trade,,42
5083599277,Manufacturing,,31-33
5083599515,"Agriculture, Forestry, Fishing and Hunting",,11
5083599581,Wholesale Trade,,42
5083600598,Administrative and Support and Waste Management and Remediation Services,,56
5083603088,Wholesale Trade,,42
5083604282,Wholesale Trade,,42
5083614305,Wholesale Trade,,42
5083652072,Manufacturing,,31-33
5083663591,Manufacturing,,31-33
5083668865,Other Services (except Public Administration),,81
5083668885,Other Services (except Public Administration),,81
5083668893,Utilities,,22
5083668939,Wholesale Trade,,42
5083668960,Wholesale Trade,,42
5083668970,Wholesale Trade,,42
5083669035,"Professional, Scientific, and Technical Services",,54
5083669041,Other Services (except Public Administration),,81
5083669466,Manufacturing,,31-33
5083669475,Health Care and Social Assistance,,62
5083669487,Manufacturing,,31-33
5083669489,Wholesale Trade,,42
5083669490,Manufacturing,,31-33
5083669505,Manufacturing,,31-33
5083669521,Manufacturing,,31-33
5083669527,Other Services (except Public Administration),,81
5083669534,Manufacturing,,31-33
5083669583,Other Services (except Public Administration),,81
5083669593,Wholesale Trade,,42
5083669599,Manufacturing,,31-33
5083669622,Other Services (except Public Administration),,81
5083669626,Wholesale Trade,,42
5083669632,Wholesale Trade,,42
5083669660,Other Services (except Public Administration),,81
5083669665,Other Services (except Public Administration),,81
5083669734,Manufacturing,,31-33
5083669735,Wholesale Trade,,42
5083669795,Manufacturing,,31-33
5083669797,Other Services (except Public Administration),,81
5083669805,Wholesale Trade,,42
5083669814,Manufacturing,,31-33
5083669816,Other Services (except Public Administration),,81
5083669830,Retail Trade,,44-45
5083669847,Manufacturing,,31-33
5083669851,Wholesale Trade,,42
5083669857,Wholesale Trade,,42
5083669915,Other Services (except Public Administration),,81
5083669919,Manufacturing,,31-33
5083669945,Wholesale Trade,,42
5083670053,Manufacturing,,31-33
5083670073,Other Services (except Public Administration),,81
5083670086,Manufacturing,,31-33
5083671293,Manufacturing,,31-33
5083692352,"Agriculture, Forestry, Fishing and Hunting",,11
5083697563,Manufacturing,,31-33
5083698775,Manufacturing,,31-33
5083700112,Other Services (except Public Administration),,81
5083700193,Wholesale Trade,,42
5083700208,Manufacturing,,31-33
5083700239,Wholesale Trade,,42
5083700240,Other Services (except Public Administration),,81
5083700241,Wholesale Trade,,42
5083700242,Other Services (except Public Administration),,81
5083700244,"Agriculture, Forestry, Fishing and Hunting",,11
5083700278,Manufacturing,,31-33
5083700284,Other Services (except Public Administration),,81
5083700294,Wholesale Trade,,42
5083700303,Other Services (except Public Administration),,81
5083700333,Wholesale Trade,,42
5083700349,Health Care and Social Assistance,,62
5083700356,Wholesale Trade,,42
5083700372,Manufacturing,,31-33
5083700377,Manufacturing,,31-33
5083700380,Manufacturing,,31-33
5083700381,Manufacturing,,31-33
5083700384,Manufacturing,,31-33
5083702974,Wholesale Trade,,42
5083702990,Manufacturing,,31-33
5083703001,Manufacturing,,31-33
5083703010,Manufacturing,,31-33
5083703030,Manufacturing,,31-33
5083703051,Wholesale Trade,,42
5083703055,Manufacturing,,31-33
5083703088,Real Estate and Rental and Leasing,,53
5083703093,Retail Trade,,44-45
5083703105,Wholesale Trade,,42
5083703186,Manufacturing,,31-33
5083703204,Manufacturing,,31-33
5083703220,Other Services (except Public Administration),,81
5083703279,Wholesale Trade,,42
5083703282,Wholesale Trade,,42
5083703284,Manufacturing,,31-33
5083703289,Manufacturing,,31-33
5083703336,Health Care and Social Assistance,,62
5083703349,Health Care and Social Assistance,,62
5083703383,Construction,,23
5083703385,Other Services (except Public Administration),,81
5083703394,Manufacturing,,31-33
5083703440,Health Care and Social Assistance,,62
5083703463,"Agriculture, Forestry, Fishing and Hunting",,11
5083703481,Other Services (except Public Administration),,81
5083703484,"Agriculture, Forestry, Fishing and Hunting",,11
5083703523,Other Services (except Public Administration),,81
5083703542,Wholesale Trade,,42
5083703548,Manufacturing,,31-33
5083703550,Other Services (except Public Administration),,81
5083703598,Other Services (except Public Administration),,81
5083703612,"Agriculture, Forestry, Fishing and Hunting",,11
5083703643,Wholesale Trade,,42
5083703667,Wholesale Trade,,42
5083703697,Wholesale Trade,,42
5083703701,Real Estate and Rental and Leasing,,53
5083703702,Health Care and Social Assistance,,62
5083703710,Other Services (except Public Administration),,81
5083703767,Real Estate and Rental and Leasing,,53
5083703813,Wholesale Trade,,42
5083703826,Manufacturing,,31-33
5083703846,Other Services (except Public Administration),,81
5083703852,Manufacturing,,31-33
5083703861,"Agriculture, Forestry, Fishing and Hunting",,11
5083703879,Wholesale Trade,,42
5083703882,Manufacturing,,31-33
5083703889,Other Services (except Public Administration),,81
5083703894,Manufacturing,,31-33
5083703899,Wholesale Trade,,42
5083703917,Manufacturing,,31-33
5083703928,Manufacturing,,31-33
5083703974,Manufacturing,,31-33
5083703981,Administrative and Support and Waste Management and Remediation Services,,56
5083703987,Wholesale Trade,,42
