Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5035707371,Qatar Investment & Project Development Holding Co WLL,5000851587,QA
5035707887,Randstad NV,4295884627,NL
5035735201,VCST Holdco Lux SA,5035735201,LU
5035742335,Anton LuxCo SARL,5045245660,LU
5035746627,,,
5035749576,Deutsche Bank AG,4295869482,DE
5035750390,WICKLER FRERES EXPLOITATION SARL,5035750390,LU
5035940207,,,
5035947788,Nemab SARL,5035947788,LU
5035961230,Swiss Life Holding AG,4295890944,CH
5035970252,Eurodns SA,5035970252,LU
5035974346,Dematic SARL,5035974346,LU
5036164848,Klepierre SA,4295866923,FR
5036186132,Europe Invest SA,5066542664,LU
5036204593,LuxTrust SA,5036204593,LU
5036214834,Saphir Capital Partners SA,5036214834,LU
5036215191,Luxaviation SA,5036215191,LU
5036215333,Avis Budget Group Inc,4295903093,US
5036219259,Capgemini SE,4298431423,FR
5036222332,Edison Capital Partners SA,5036222332,LU
5036224430,Societe Phoceenne de Participations SA,5072809317,FR
5036232206,Swatch Group AG,4295890627,CH
5036351108,Induservices SA,5036351108,LU
5036352324,Brussels Airport Investments SARL,5036352324,LU
5036372983,,,
5036381425,DSV A/S,4295865911,DK
5036388496,Caisse Federale De Credit Mutuel Societe A Mission Application Loi Pacte,4296888100,FR
5036395521,Elis SA,5036228186,FR
5036753402,Kuehne Holding AG,5000023254,CH
5036786510,"Beijing, Municipality of",5000069826,CN
5036786978,Intesa Sanpaolo SpA,4295875735,IT
5036793801,,,
5036854379,Solvay SA,4295859421,BE
5036855936,"Germany, Federal Republic of (Government)",4296744588,DE
5036856823,"France, Republic of (Government)",4296004552,FR
5036866851,Kone Oyj,4295866401,FI
5036879015,Business & Decision Benelux SA,4296871521,BE
5036881392,"France, Republic of (Government)",4296004552,FR
5036883884,Infra Foch Topco SAS,5044029015,FR
5037045508,Bilfinger SE,5001194527,DE
5037061110,Chevalier & Sciales,5037061110,LU
5037076794,Nippon Telegraph and Telephone Corp,4295880685,JP
5037129775,Dlsi SA,4295868321,FR
5037132652,Finmeccanica Finance SA,5037132652,LU
5037275186,StubHub Europe SARL,5037275186,LU
5037316371,Retail Real Estate SA,5037316371,LU
5037317861,Jost Group SA,5037317861,LU
5037319084,CM Capital Markets Holding SA,5000026163,ES
5037336269,Azenta Inc,4295905781,US
5037347078,Paragon Offshore Luxembourg SARL,5037347078,LU
5037355208,,,
5037360961,Clayax Acquisition Luxembourg 1 Sarl,5037360989,LU
5037437084,OHB SE,5045819668,DE
5037438939,Liberty Media Corp,5037932217,US
5037589273,Atoz SA,5037589273,LU
5037589824,Saphitoplux SCA,5058527670,LU
5037618152,Argos Wityu Partners SA,5037618152,LU
5037631039,"France, Republic of (Government)",4296004552,FR
5037631099,Eurofins Scientific SE,5037433929,LU
5037639151,CHC Group Ltd,5040253913,KY
5037649682,,,
5037659593,Pinnacle Holdco SARL,5037659593,LU
5037784150,,,
5037840344,,,
5037840939,Sofidra SA,4298450034,LU
5037845625,Gpn Capital SA,5037845625,LU
5037853221,Corporate Support and Facilities SA,5037853221,LU
5037856523,Ista Holdco 1 SA,5037856523,LU
5037927982,Bain Capital Ship SARL,5047106974,LU
5037931206,Rutsaert Legal SARL,5037931206,LU
5037935731,ista Luxemburg GmbH,5037935731,LU
5037944344,,,
5037947806,Kion Group AG,5066558455,DE
5037947824,,,
5037951539,Core Capital Management SA,5037951539,LU
5037958107,ABLV Bank AS,4298221753,LV
5037961886,ECPI Group SpA,5037962013,IT
5037962759,Grant Thornton SA,5037962759,LU
5037967426,Deloitte Touche Tohmatsu SARL,5040266911,LU
5037988170,,,
5037988559,DH Services Luxembourg SARL,5037988559,LU
5038030668,Association Luxembourgeoise Des Fonds D'investissement,5038030668,LU
5038031102,Eurofins Scientific SE,5037433929,LU
5038033261,Pentair PLC,5040925358,GB
5038036483,Axento SA,5038036483,LU
5038045227,SThree PLC,4295894380,GB
5038054765,Alter Domus Global SARL,5074494946,LU
5038058799,Wavestone SA,4295868342,FR
5038060678,PayPal Holdings Inc,5045870012,US
5038065400,Monument Trustees Ltd,5038065903,IE
5038071756,Ackermans & Van Haaren NV,4295859200,BE
5038072449,Saphitoplux SCA,5058527670,LU
5038072574,Ackermans & Van Haaren NV,4295859200,BE
5038073214,Kanelium Invest SA,5038073214,LU
5038073344,Normalux Maritime SA,5038073344,LU
5038076771,Emresa SA,5038076771,LU
5038910902,Leyne Strauss Kahn & Partners SA,5038910902,LU
5039145537,AOL Europe Holdings (2) & Cie SNC,5039145537,LU
5039189219,Sopra Steria Group SA,4295866790,FR
5039610460,Antin Infrastructure Luxembourg V SARL,5044169524,LU
5039610462,CRO Ports SA,5039610462,LU
5039612813,,,
5039612880,Diarough Invest SA,5078522322,LU
5039612916,Air Services Finances,5039612916,LU
5039612930,Besix Group SA,5000788112,BE
5039612933,Ceratizit SA,4296206211,LU
5039612960,Oven LuxCo SARL,5039612960,LU
5039612967,Transalliance Europe,5039612967,LU
5039612975,Atos SE,4295867015,FR
5039613023,Arcus European Trains Scsp SC,5045624672,LU
5039613031,Triton Masterluxco 3 SARL,5039613031,LU
5039613174,Bain Capital Ship SARL,5047106974,LU
5039613237,Familie Weiss Stiftung,5052512482,DE
5039680591,Bonn Steichen & Partners,5039680591,LU
5039683014,Intertrust Offshore Ltd,5000716771,JE
5039844488,West Atlantic AB,4298318458,SE
5039924917,Galileo Global Education SARL,5039924917,LU
5039937952,Sofidra SA,4298450034,LU
5040038567,Cilantro Luxembourg SARL,5040038567,LU
5040038666,CLdN Links SA,5040039653,LU
5040044234,Sofidra SA,4298450034,LU
5040045970,Alpha Trains EMIL SARL,5040045970,LU
5040046550,Sofidra SA,4298450034,LU
5040053957,,,
5040054588,CLdN Cobelfret SA,5040054588,LU
5040055078,,,
5040057659,BGL BNP Paribas Factor SA,5040057659,LU
5040186373,Trius Holdings SCA,5040186373,LU
5040186654,Calmere Management Ltd,5042936143,CY
5040188570,,,
5040188583,Kennesville Holdings Ltd,5040702678,CY
5040188619,Bio Chemical Luxembourg Holding SA,5040188619,LU
5040190166,Baumeister-Haus Luxembourg SA,5040190166,LU
5040190173,Luxembourg International Consulting SA,5040190173,LU
5040195352,Blackburn International Luxembourg SARL,5040195352,LU
5040195549,Lamarillo SARL,5056578179,LU
5040251921,EB Trans SA,5040251921,LU
5040257393,agraferm technologies luxembourg SARL,5040257393,LU
5040257458,TMF Sapphire Topco BV,5063767780,NL
5040258070,,,
5040258072,,,
5040258819,TMF Luxembourg Holding SA,5040258819,LU
5040260302,Xella HoldCo Finance SA,5040260302,LU
5040266386,Farringford Foundation,5082238826,PA
5040269953,Bilbao Luxembourg SA,5040269953,LU
5040271118,,,
5040272630,Ebenis SA,5040272630,LU
5040274676,Triton Masterluxco 4 SARL,5040274696,LU
5040274677,Square SAS,4295988223,FR
5040276207,Systemat Belux SA,5040276207,LU
5040692610,Finservice SA,5045952444,LU
5040692751,GSI Holding SA,5040692751,LU
5040692849,Etex NV,5000023330,BE
5040694073,Private Trustees SA,5040694073,LU
5040694450,Linari Law Firm,5040694450,LU
5040695753,Ober & Partners,5040695753,LU
5040697119,Valaris PLC,4295903908,GB
5040697849,Thielen & Associes,5040697849,LU
5040698467,OPF Partners,5040698467,LU
5040698597,Mazars Luxembourg SA,5040698597,LU
5040698605,L'Alliance SA,5040698617,LU
5040698769,Arendt Services SA,5040698769,LU
5040698824,Di Stefano Moyse,5040698824,LU
5040704573,SG Management SA,5040704573,LU
