Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
4298450077,Management of Companies and Enterprises,213800298FBNYNDO2K08,55
4298450130,Transportation and Warehousing,,48-49
4298514488,,549300MOTZZUF5UC1Y10,
4298528711,Transportation and Warehousing,,48-49
4298542697,Management of Companies and Enterprises,,55
4298542742,"Professional, Scientific, and Technical Services",,54
5000004958,Management of Companies and Enterprises,,55
5000006701,,,
5000006810,Finance and Insurance,213800CCCQXBP3VFU302,52
5000007167,Manufacturing,213800PS7X9DQAAJ3367,31-33
5000009360,Management of Companies and Enterprises,5493001EZQHLT8K3UL32,55
5000009641,Management of Companies and Enterprises,,55
5000011542,Transportation and Warehousing,54930077C5ECH6DA3P35,48-49
5000012227,,,
5000012699,Construction,,23
5000014274,Finance and Insurance,,52
5000018626,Manufacturing,,31-33
5000020489,,,
5000020677,"Professional, Scientific, and Technical Services",,54
5000021802,Management of Companies and Enterprises,,55
5000025153,"Professional, Scientific, and Technical Services",,54
5000027027,"Professional, Scientific, and Technical Services",529900V71DTZ2KHHAT75,54
5000036049,Administrative and Support and Waste Management and Remediation Services,,56
5000037910,Finance and Insurance,,52
5000038573,Transportation and Warehousing,,48-49
5000038816,,,
5000044861,Transportation and Warehousing,5493007W8CBMOPUMCE82,48-49
5000051151,,,
5000054375,Real Estate and Rental and Leasing,213800HMFPJY5SHZXV65,53
5000056110,Finance and Insurance,,52
5000060313,"Professional, Scientific, and Technical Services",,54
5000067131,Administrative and Support and Waste Management and Remediation Services,,56
5000069879,Management of Companies and Enterprises,,55
5000070839,Information,5493009JROZ7J6P07171,51
5000075552,,,
5000082493,,,
5000108285,,,
5000109607,"Professional, Scientific, and Technical Services",,54
5000149401,Finance and Insurance,529900ED4HQN430UYW15,52
5000164400,Wholesale Trade,,42
5000177043,Administrative and Support and Waste Management and Remediation Services,,56
5000177677,Finance and Insurance,,52
5000184593,"Professional, Scientific, and Technical Services",,54
5000199683,Finance and Insurance,,52
5000201815,Administrative and Support and Waste Management and Remediation Services,,56
5000208251,Finance and Insurance,2138008KEYFXVRTKNW98,52
5000217686,"Professional, Scientific, and Technical Services",,54
5000227294,,,
5000228278,Administrative and Support and Waste Management and Remediation Services,,56
5000230021,,,
5000233848,Finance and Insurance,,52
5000242104,,,
5000250993,Management of Companies and Enterprises,,55
5000306031,"Professional, Scientific, and Technical Services",222100MXS4ZGQO6H4W07,54
5000306917,Administrative and Support and Waste Management and Remediation Services,,56
5000309211,Finance and Insurance,,52
5000327650,,,
5000345767,Transportation and Warehousing,,48-49
5000374643,"Professional, Scientific, and Technical Services",,54
5000432757,Manufacturing,,31-33
5000437297,Real Estate and Rental and Leasing,549300JXMPH93BEEM808,53
5000444516,Wholesale Trade,549300ORDTQNJJTBXI14,42
5000448816,Construction,,23
5000457515,"Professional, Scientific, and Technical Services",,54
5000588872,"Professional, Scientific, and Technical Services",,54
5000611095,"Professional, Scientific, and Technical Services",,54
5000656358,Real Estate and Rental and Leasing,2221004MLFVUUOCY1U80,53
5000666922,Real Estate and Rental and Leasing,,53
5000671124,,5493004J4YSKB94MWO50,
5000680240,"Professional, Scientific, and Technical Services",,54
5000683948,Administrative and Support and Waste Management and Remediation Services,,56
5000685496,"Professional, Scientific, and Technical Services",222100KF1J3UNV2K2Q97,54
5000717117,Administrative and Support and Waste Management and Remediation Services,,56
5000745152,Manufacturing,549300WHOI50OND33I63,31-33
5000757767,Finance and Insurance,,52
5000765777,"Professional, Scientific, and Technical Services",,54
5000778532,Finance and Insurance,529900NDNEIKJXEP9917,52
5000780800,Educational Services,,61
5000788459,Administrative and Support and Waste Management and Remediation Services,,56
5000807165,Finance and Insurance,2221009U2HYXDX1DZD20,52
5000841894,"Professional, Scientific, and Technical Services",,54
5000892001,,,
5000991464,"Professional, Scientific, and Technical Services",,54
5001104994,Wholesale Trade,,42
5001104996,Construction,,23
5001105091,,,
5001148126,"Professional, Scientific, and Technical Services",222100EIMV4P7HYF9O28,54
5001201540,Transportation and Warehousing,549300270SOJ55QGFZ81,48-49
5001223132,"Professional, Scientific, and Technical Services",,54
5001348508,"Professional, Scientific, and Technical Services",549300HODTJUIOVE3C26,54
5001425634,"Professional, Scientific, and Technical Services",,54
5010215002,Administrative and Support and Waste Management and Remediation Services,984500048EFAP5614D48,56
5015725755,Finance and Insurance,5493007GVB1I2FDSS786,52
5016946310,Construction,,23
5019598196,Transportation and Warehousing,,48-49
5030534796,Construction,894500DZ6IT68FWLTF45,23
5033561592,Transportation and Warehousing,,48-49
5034597390,Manufacturing,,31-33
5034750647,Transportation and Warehousing,,48-49
5034759502,Finance and Insurance,,52
5034763139,Manufacturing,,31-33
5034817544,Construction,222100HPX8VCUSSIKH13,23
5034817552,"Professional, Scientific, and Technical Services",,54
5034845492,Manufacturing,,31-33
5035086136,Finance and Insurance,549300FBBNBXMC1LW607,52
5035086734,"Professional, Scientific, and Technical Services",222100SA4GZZNYQ8VY21,54
5035307316,Construction,,23
5035396357,Real Estate and Rental and Leasing,,53
5035396430,Construction,,23
5035396729,"Professional, Scientific, and Technical Services",,54
5035397553,"Professional, Scientific, and Technical Services",894500VO5Q9ACSH65V16,54
5035397565,"Professional, Scientific, and Technical Services",,54
5035413773,Real Estate and Rental and Leasing,,53
5035415798,Finance and Insurance,6354003I2W2IDTGB7D74,52
5035420943,Transportation and Warehousing,,48-49
5035421021,"Professional, Scientific, and Technical Services",549300VTBIA6DSRA2N87,54
5035424951,"Professional, Scientific, and Technical Services",,54
5035425367,,,
5035432161,Real Estate and Rental and Leasing,,53
5035432517,"Professional, Scientific, and Technical Services",,54
5035433908,,,
5035455746,Administrative and Support and Waste Management and Remediation Services,,56
5035457942,Finance and Insurance,222100T6ICDIY8V4VX70,52
5035458152,"Professional, Scientific, and Technical Services",,54
5035461043,,,
5035463852,Information,222100LDG5RSWCCPU755,51
5035467463,"Professional, Scientific, and Technical Services",,54
5035553239,"Professional, Scientific, and Technical Services",,54
5035588764,Manufacturing,,31-33
5035707371,"Professional, Scientific, and Technical Services",,54
5035707887,Administrative and Support and Waste Management and Remediation Services,,56
5035735201,Finance and Insurance,,52
5035742335,Construction,222100ZLO6QOT3EYFV70,23
5035746627,"Professional, Scientific, and Technical Services",,54
5035749576,"Professional, Scientific, and Technical Services",52990045Q7IO9Q9Y3M29,54
5035750390,Construction,222100VYY2XW6XF9PO73,23
5035940207,Transportation and Warehousing,,48-49
5035947788,Construction,222100WFHD2LRW2CAB68,23
5035961230,"Professional, Scientific, and Technical Services",9845001D3ECC2B6A0159,54
5035970252,"Professional, Scientific, and Technical Services",222100PGKEKSR99JHV90,54
5035974346,Manufacturing,,31-33
5036164848,Finance and Insurance,5493006YE0W8CR5I5L70,52
5036186132,Construction,,23
5036204593,Administrative and Support and Waste Management and Remediation Services,526700A226529CF0D718,56
5036214834,"Professional, Scientific, and Technical Services",,54
5036215191,Transportation and Warehousing,894500D7AX87V5MESX07,48-49
5036215333,Real Estate and Rental and Leasing,,53
5036219259,"Professional, Scientific, and Technical Services",,54
5036222332,"Professional, Scientific, and Technical Services",,54
5036224430,Transportation and Warehousing,,48-49
5036232206,Finance and Insurance,,52
5036351108,Administrative and Support and Waste Management and Remediation Services,,56
5036352324,Transportation and Warehousing,,48-49
5036372983,Construction,,23
5036381425,Transportation and Warehousing,,48-49
5036388496,Administrative and Support and Waste Management and Remediation Services,,56
5036395521,Administrative and Support and Waste Management and Remediation Services,,56
5036753402,Transportation and Warehousing,222100O53LXBDOEEJ996,48-49
5036786510,Administrative and Support and Waste Management and Remediation Services,,56
5036786978,"Professional, Scientific, and Technical Services",,54
5036793801,"Professional, Scientific, and Technical Services",529900U6E9VT58MRLI39,54
5036854379,Administrative and Support and Waste Management and Remediation Services,,56
5036855936,Transportation and Warehousing,,48-49
5036856823,Transportation and Warehousing,,48-49
5036866851,Construction,,23
5036879015,"Professional, Scientific, and Technical Services",,54
5036881392,Transportation and Warehousing,,48-49
5036883884,Transportation and Warehousing,,48-49
5037045508,Construction,,23
5037061110,Finance and Insurance,,52
5037076794,"Professional, Scientific, and Technical Services",213800IYYHAS95EZXP28,54
5037129775,Administrative and Support and Waste Management and Remediation Services,2221009Y41IHYXQQ1H56,56
5037132652,Manufacturing,549300V3TQ3O71EPWL41,31-33
5037275186,"Professional, Scientific, and Technical Services",,54
5037316371,Construction,,23
5037317861,,222100VNLHKRS00IYF15,
5037319084,Construction,,23
5037336269,Manufacturing,529900OB3UWWJPA6IL40,31-33
5037347078,Transportation and Warehousing,,48-49
5037355208,Finance and Insurance,222100K667CVXF9D1O26,52
5037360961,Finance and Insurance,,52
5037437084,"Professional, Scientific, and Technical Services",,54
5037438939,Management of Companies and Enterprises,549300BBG8Z3D6QSYP53,55
5037589273,"Professional, Scientific, and Technical Services",549300H5V720GG396N42,54
5037589824,Administrative and Support and Waste Management and Remediation Services,549300G4U0DURN8JBC90,56
5037618152,,,
5037631039,Transportation and Warehousing,,48-49
5037631099,"Professional, Scientific, and Technical Services",,54
5037639151,Transportation and Warehousing,635400BEFSXVBDPTSV16,48-49
5037649682,Administrative and Support and Waste Management and Remediation Services,,56
5037659593,Administrative and Support and Waste Management and Remediation Services,549300KJCSGD1Q0EXW58,56
5037784150,Administrative and Support and Waste Management and Remediation Services,,56
5037840344,Construction,222100Z8VBCS7VA27173,23
5037840939,,,
5037845625,Administrative and Support and Waste Management and Remediation Services,54930038HWNV6ZAAFY05,56
5037853221,"Professional, Scientific, and Technical Services",,54
5037856523,Manufacturing,,31-33
5037927982,Finance and Insurance,,52
5037931206,"Professional, Scientific, and Technical Services",,54
5037935731,Administrative and Support and Waste Management and Remediation Services,,56
5037944344,Administrative and Support and Waste Management and Remediation Services,,56
5037947806,"Professional, Scientific, and Technical Services",5299004JQWNK2P3RNG32,54
5037947824,Administrative and Support and Waste Management and Remediation Services,,56
5037951539,Administrative and Support and Waste Management and Remediation Services,529900J9KE3EKLUUU168,56
5037958107,Finance and Insurance,549300EPED91EAR66X32,52
5037961886,"Professional, Scientific, and Technical Services",,54
5037962759,Administrative and Support and Waste Management and Remediation Services,,56
5037967426,Administrative and Support and Waste Management and Remediation Services,,56
5037988170,Manufacturing,,31-33
5037988559,Transportation and Warehousing,,48-49
5038030668,"Professional, Scientific, and Technical Services",,54
5038031102,"Professional, Scientific, and Technical Services",,54
5038033261,Manufacturing,,31-33
5038036483,"Professional, Scientific, and Technical Services",5299004LIAQLRRWWR855,54
5038045227,Administrative and Support and Waste Management and Remediation Services,,56
5038054765,"Professional, Scientific, and Technical Services",,54
5038058799,"Professional, Scientific, and Technical Services",,54
5038060678,Finance and Insurance,549300ZV1RSA9F0LU821,52
5038065400,Finance and Insurance,894500EYFVJZF6GYNL51,52
5038071756,Transportation and Warehousing,5493007X9AY1X7EKD741,48-49
5038072449,"Professional, Scientific, and Technical Services",2221006D9DL4SAJXVZ88,54
5038072574,Transportation and Warehousing,549300TOYJC838RHIC27,48-49
5038073214,"Professional, Scientific, and Technical Services",,54
5038073344,Transportation and Warehousing,222100QH3WQPJGF4C371,48-49
5038076771,Administrative and Support and Waste Management and Remediation Services,,56
5038910902,"Professional, Scientific, and Technical Services",,54
5039145537,Finance and Insurance,,52
5039189219,"Professional, Scientific, and Technical Services",,54
5039610460,Finance and Insurance,9845000DEA399C5D8323,52
5039610462,Transportation and Warehousing,,48-49
5039612813,Transportation and Warehousing,549300VPUKR108QWUN78,48-49
5039612880,Wholesale Trade,984500C3ME1CZ4DC0Q28,42
5039612916,"Professional, Scientific, and Technical Services",9845006FDC38DFC08F90,54
5039612930,Construction,222100BUDROWXDL3IP89,23
5039612933,Manufacturing,529900NNHER75B68SJ79,31-33
5039612960,Finance and Insurance,,52
5039612967,,9845000B713D70D88791,
5039612975,"Professional, Scientific, and Technical Services",,54
5039613023,Manufacturing,529900XDEQOFYDS42Y14,31-33
5039613031,"Professional, Scientific, and Technical Services",549300H38F8K7HSR6I84,54
5039613174,Finance and Insurance,,52
5039613237,"Professional, Scientific, and Technical Services",,54
5039680591,,222100QKEWG6KHB7RN69,
5039683014,Finance and Insurance,213800U5CTNIVHJGIA56,52
5039844488,Transportation and Warehousing,,48-49
5039924917,Educational Services,,61
5039937952,Transportation and Warehousing,,48-49
5040038567,Administrative and Support and Waste Management and Remediation Services,,56
5040038666,Transportation and Warehousing,549300BT04JBG1N66119,48-49
5040044234,Transportation and Warehousing,,48-49
5040045970,Manufacturing,529900VMVS7U0QNML169,31-33
5040046550,Transportation and Warehousing,,48-49
5040053957,Manufacturing,,31-33
5040054588,Transportation and Warehousing,549300XPREN0P6I5RW27,48-49
5040055078,Administrative and Support and Waste Management and Remediation Services,,56
5040057659,Finance and Insurance,549300Z5C41I49DBSJ84,52
5040186373,Manufacturing,,31-33
5040186654,Manufacturing,549300H49BYT0G8Y4391,31-33
5040188570,Construction,213800PREFQCQKHTLR83,23
5040188583,Construction,5493008S3YTQJP20YS91,23
5040188619,Wholesale Trade,,42
5040190166,"Professional, Scientific, and Technical Services",2221008PUQ8O2W5RGJ50,54
5040190173,"Professional, Scientific, and Technical Services",,54
5040195352,Construction,529900OW41KLROAZLO53,23
5040195549,Manufacturing,,31-33
5040251921,Administrative and Support and Waste Management and Remediation Services,98450043BBCA01F97902,56
5040257393,Construction,,23
5040257458,Administrative and Support and Waste Management and Remediation Services,,56
5040258070,Manufacturing,,31-33
5040258072,Manufacturing,,31-33
5040258819,"Professional, Scientific, and Technical Services",,54
5040260302,Finance and Insurance,,52
5040266386,Transportation and Warehousing,,48-49
5040269953,Administrative and Support and Waste Management and Remediation Services,222100E7VD0S5GB8BI08,56
5040271118,"Professional, Scientific, and Technical Services",,54
5040272630,"Professional, Scientific, and Technical Services",222100U65D94CBHJYS59,54
5040274676,Administrative and Support and Waste Management and Remediation Services,5493003SBZDFZUJBQ254,56
5040274677,"Professional, Scientific, and Technical Services",,54
5040276207,Administrative and Support and Waste Management and Remediation Services,,56
5040692610,"Professional, Scientific, and Technical Services",,54
5040692751,"Professional, Scientific, and Technical Services",,54
5040692849,Finance and Insurance,,52
5040694073,,22210061WPTWXOWVZA39,
5040694450,,,
5040695753,,,
5040697119,Transportation and Warehousing,,48-49
5040697849,,,
5040698467,,,
5040698597,"Professional, Scientific, and Technical Services",222100UMQEIB8FLD5922,54
5040698605,"Professional, Scientific, and Technical Services",,54
5040698769,Administrative and Support and Waste Management and Remediation Services,222100IVSOG87C1WWJ84,56
5040698824,,,
5040704573,,,
