Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5062241886,Wholesale Trade,,42
5062241916,Manufacturing,,31-33
5062241942,Manufacturing,,31-33
5062241950,Health Care and Social Assistance,,62
5062241968,Retail Trade,,44-45
5062241974,Other Services (except Public Administration),,81
5062241977,Manufacturing,,31-33
5062241981,Retail Trade,,44-45
5062242019,Manufacturing,,31-33
5062242038,Manufacturing,,31-33
5062242043,Other Services (except Public Administration),,81
5062242058,Wholesale Trade,,42
5062242061,Other Services (except Public Administration),,81
5062242075,Retail Trade,,44-45
5062242077,Manufacturing,,31-33
5062242095,Manufacturing,,31-33
5062242107,Manufacturing,,31-33
5062242111,Manufacturing,,31-33
5062242112,Manufacturing,,31-33
5062242115,Other Services (except Public Administration),,81
5062242130,Manufacturing,,31-33
5062242136,Manufacturing,655600EYJD2IAT7MID41,31-33
5062242147,Manufacturing,,31-33
5062242151,Manufacturing,,31-33
5062242152,Manufacturing,,31-33
5062242162,Manufacturing,,31-33
5062242177,Wholesale Trade,,42
5062242181,Manufacturing,,31-33
5062242191,Retail Trade,,44-45
5062242193,Manufacturing,,31-33
5062242214,Manufacturing,,31-33
5062242238,Manufacturing,,31-33
5062242248,Manufacturing,,31-33
5062242266,"Agriculture, Forestry, Fishing and Hunting",,11
5062242298,Manufacturing,,31-33
5062242299,Manufacturing,,31-33
5062242309,Manufacturing,,31-33
5062242314,Manufacturing,,31-33
5062242317,Manufacturing,,31-33
5062242321,Manufacturing,,31-33
5062242334,Manufacturing,,31-33
5062242337,Retail Trade,,44-45
5062242346,Manufacturing,,31-33
5062242347,Manufacturing,,31-33
5062242353,Manufacturing,,31-33
5062242363,Manufacturing,,31-33
5062242368,Manufacturing,,31-33
5062242369,Manufacturing,,31-33
5062242371,Manufacturing,,31-33
5062242380,Other Services (except Public Administration),,81
5062242390,Manufacturing,,31-33
5062242394,Retail Trade,,44-45
5062242396,Wholesale Trade,,42
5062242399,Wholesale Trade,,42
5062242400,Wholesale Trade,,42
5062242444,"Agriculture, Forestry, Fishing and Hunting",,11
5062242446,Manufacturing,,31-33
5062242453,Manufacturing,,31-33
5062242456,Manufacturing,,31-33
5062242460,Manufacturing,,31-33
5062242467,Manufacturing,,31-33
5062242471,"Agriculture, Forestry, Fishing and Hunting",,11
5062242491,Manufacturing,,31-33
5062242492,Manufacturing,,31-33
5062242497,,,
5062242499,Manufacturing,,31-33
5062242502,Manufacturing,,31-33
5062242504,Manufacturing,,31-33
5062242508,Manufacturing,,31-33
5062242511,Manufacturing,,31-33
5062242513,Manufacturing,,31-33
5062242514,Manufacturing,,31-33
5062242520,Manufacturing,,31-33
5062242521,Manufacturing,,31-33
5062242523,Manufacturing,,31-33
5062242525,Manufacturing,,31-33
5062242529,Manufacturing,,31-33
5062242533,Manufacturing,,31-33
5062242534,Manufacturing,,31-33
5062242540,Manufacturing,,31-33
5062242547,Manufacturing,,31-33
5062242549,Manufacturing,,31-33
5062242561,Manufacturing,,31-33
5062242568,Manufacturing,,31-33
5062242581,Wholesale Trade,,42
5062242620,Wholesale Trade,,42
5062242632,Wholesale Trade,,42
5062242647,"Agriculture, Forestry, Fishing and Hunting",,11
5062242673,Wholesale Trade,,42
5062242690,Manufacturing,,31-33
5062242701,Manufacturing,,31-33
5062242707,Manufacturing,,31-33
5062242708,Wholesale Trade,,42
5062242717,Manufacturing,,31-33
5062242722,Wholesale Trade,,42
5062242763,Manufacturing,,31-33
5062242766,"Agriculture, Forestry, Fishing and Hunting",,11
5062242787,Wholesale Trade,,42
5062242794,Manufacturing,,31-33
5062242802,Wholesale Trade,,42
5062242803,Wholesale Trade,,42
5062242811,Wholesale Trade,,42
5062242817,Manufacturing,,31-33
5062242823,Manufacturing,,31-33
5062242836,Manufacturing,,31-33
5062242840,Manufacturing,,31-33
5062242850,Manufacturing,,31-33
5062242853,Manufacturing,,31-33
5062242856,Manufacturing,,31-33
5062242857,Wholesale Trade,,42
5062242858,Wholesale Trade,,42
5062242863,Manufacturing,,31-33
5062242870,Manufacturing,,31-33
5062242879,Wholesale Trade,,42
5062242893,Manufacturing,,31-33
5062242913,Wholesale Trade,,42
5062242915,Manufacturing,,31-33
5062242916,Manufacturing,,31-33
5062242962,Manufacturing,,31-33
5062242993,Manufacturing,,31-33
5062243001,Manufacturing,,31-33
5062243019,Manufacturing,,31-33
5062243042,Manufacturing,,31-33
5062243078,Manufacturing,,31-33
5062243083,Manufacturing,,31-33
5062243111,,,
5062243114,Manufacturing,,31-33
5062243128,Administrative and Support and Waste Management and Remediation Services,,56
5062243129,Manufacturing,,31-33
5062243135,"Agriculture, Forestry, Fishing and Hunting",,11
5062243136,Manufacturing,,31-33
5062243137,Wholesale Trade,,42
5062243160,Manufacturing,,31-33
5062243173,"Agriculture, Forestry, Fishing and Hunting",,11
5062243191,Manufacturing,,31-33
5062243194,Other Services (except Public Administration),,81
5062243198,Manufacturing,,31-33
5062243203,Manufacturing,,31-33
5062243222,Wholesale Trade,,42
5062243225,Manufacturing,,31-33
5062243239,Manufacturing,,31-33
5062243252,Manufacturing,,31-33
5062243260,Manufacturing,,31-33
5062243261,Manufacturing,,31-33
5062243267,Manufacturing,,31-33
5062243272,Manufacturing,,31-33
5062243274,Manufacturing,,31-33
5062243276,Other Services (except Public Administration),,81
5062243286,Wholesale Trade,,42
5062243293,Retail Trade,,44-45
5062243294,Wholesale Trade,,42
5062243302,Manufacturing,,31-33
5062243307,Manufacturing,,31-33
5062243326,Wholesale Trade,,42
5062243327,Wholesale Trade,655600MIV17GP9MWIJ67,42
5062243348,Manufacturing,,31-33
5062243351,Wholesale Trade,,42
5062243356,Manufacturing,,31-33
5062243359,Manufacturing,,31-33
5062243362,Manufacturing,,31-33
5062243364,"Agriculture, Forestry, Fishing and Hunting",,11
5062243366,Wholesale Trade,,42
5062243368,Manufacturing,,31-33
5062243372,Wholesale Trade,,42
5062243390,Manufacturing,,31-33
5062243393,Manufacturing,,31-33
5062243400,Wholesale Trade,,42
5062243405,Manufacturing,,31-33
5062243416,Wholesale Trade,,42
5062243426,Wholesale Trade,,42
5062243428,Manufacturing,,31-33
5062243429,Manufacturing,,31-33
5062243436,Manufacturing,,31-33
5062243440,Manufacturing,,31-33
5062243441,Manufacturing,,31-33
5062243449,Manufacturing,,31-33
5062243450,Manufacturing,,31-33
5062243455,Manufacturing,,31-33
5062243460,Manufacturing,,31-33
5062243470,Retail Trade,,44-45
5062243472,Manufacturing,,31-33
5062243473,Manufacturing,,31-33
5062243482,Manufacturing,,31-33
5062243490,Wholesale Trade,,42
5062243494,Wholesale Trade,,42
5062243502,Manufacturing,,31-33
5062243522,Wholesale Trade,,42
5062243533,Wholesale Trade,,42
5062243543,Manufacturing,,31-33
5062243572,Manufacturing,,31-33
5062243573,Manufacturing,,31-33
5062243586,Wholesale Trade,,42
5062243592,Manufacturing,,31-33
5062243595,Manufacturing,,31-33
5062243596,Manufacturing,,31-33
5062243604,Manufacturing,,31-33
5062243609,Manufacturing,,31-33
5062243616,Manufacturing,,31-33
5062243630,Manufacturing,,31-33
5062243631,Manufacturing,,31-33
5062243641,Retail Trade,,44-45
5062243659,Manufacturing,,31-33
5062243665,Wholesale Trade,,42
5062243668,Manufacturing,,31-33
5062243681,Wholesale Trade,,42
5062243690,Wholesale Trade,,42
5062243692,Wholesale Trade,,42
5062243698,Manufacturing,,31-33
