Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5050265276,Manufacturing,,31-33
5050923442,Manufacturing,549300LUT8R2BYWRNO20,31-33
5050997418,Wholesale Trade,,42
5051005767,Manufacturing,,31-33
5051005951,Finance and Insurance,549300I1FUDWOM7C5622,52
5051759105,,984500B6DA4A08F82C65,
5051772654,Manufacturing,,31-33
5051791721,Manufacturing,,31-33
5051950649,Manufacturing,,31-33
5052141228,Wholesale Trade,,42
5052144461,Manufacturing,54930062VPWEX4P1Z378,31-33
5052161583,Manufacturing,,31-33
5052509029,Wholesale Trade,,42
5052510602,"Mining, Quarrying, and Oil and Gas Extraction",,21
5052513396,Wholesale Trade,,42
5052513773,Manufacturing,,31-33
5052514447,Manufacturing,,31-33
5052514988,Wholesale Trade,,42
5052515846,Manufacturing,,31-33
5052515976,"Agriculture, Forestry, Fishing and Hunting",,11
5052516020,Manufacturing,,31-33
5052516270,Wholesale Trade,,42
5052516297,"Mining, Quarrying, and Oil and Gas Extraction",,21
5052516304,Manufacturing,,31-33
5052516308,Wholesale Trade,,42
5052516322,Manufacturing,,31-33
5052516471,,,
5052516481,Manufacturing,,31-33
5052516867,Retail Trade,,44-45
5052516906,Wholesale Trade,,42
5052517020,Manufacturing,,31-33
5052517216,Manufacturing,,31-33
5052517286,Manufacturing,,31-33
5052517762,Manufacturing,,31-33
5052517764,Wholesale Trade,,42
5052518248,"Mining, Quarrying, and Oil and Gas Extraction",,21
5052518354,Wholesale Trade,,42
5052518359,Manufacturing,,31-33
5052518480,Retail Trade,,44-45
5052518877,Wholesale Trade,,42
5052519041,Wholesale Trade,,42
5052519056,Manufacturing,,31-33
5052519064,Wholesale Trade,549300DJ2WESZF6RQX13,42
5052519196,Wholesale Trade,,42
5052519340,Wholesale Trade,,42
5052519533,Manufacturing,,31-33
5052519536,Wholesale Trade,,42
5052520124,Manufacturing,,31-33
5052520185,Retail Trade,,44-45
5052520515,"Agriculture, Forestry, Fishing and Hunting",549300PNE0WL30WO2194,11
5052520566,,,
5052520569,"Mining, Quarrying, and Oil and Gas Extraction",,21
5052520934,Manufacturing,549300MOYOEBJI42KJ16,31-33
5052521019,Wholesale Trade,,42
5052521036,Manufacturing,,31-33
5052521108,"Mining, Quarrying, and Oil and Gas Extraction",,21
5052521345,"Professional, Scientific, and Technical Services",,54
5052521358,"Mining, Quarrying, and Oil and Gas Extraction",549300F8FKZ2UH02YN76,21
5052521685,Wholesale Trade,,42
5052534570,Wholesale Trade,,42
5052535287,Manufacturing,254900KLR299M3INZF51,31-33
5053126650,Wholesale Trade,5493003062Z15GVV6G51,42
5053432653,Manufacturing,,31-33
5053433267,Wholesale Trade,,42
5053433327,Manufacturing,,31-33
5053435997,Manufacturing,,31-33
5053436021,Manufacturing,,31-33
5053436332,Manufacturing,,31-33
5053436717,Wholesale Trade,,42
5053437968,Manufacturing,,31-33
5053438027,Wholesale Trade,,42
5053438301,Manufacturing,,31-33
5053438324,Manufacturing,,31-33
5053438435,Wholesale Trade,,42
5053438699,Manufacturing,5493003D6U4T7GQP4F81,31-33
5053438749,Manufacturing,,31-33
5053438796,Manufacturing,,31-33
5053445019,"Mining, Quarrying, and Oil and Gas Extraction",,21
5053445196,Manufacturing,,31-33
5053445286,Wholesale Trade,,42
5053445298,Manufacturing,,31-33
5053499721,Manufacturing,549300D8FJKHO49JYH87,31-33
5053499840,Manufacturing,,31-33
5053504875,Manufacturing,,31-33
5053507699,"Professional, Scientific, and Technical Services",,54
5055371517,,,
5055423134,Manufacturing,,31-33
5055423437,,984500FED74D637S8H75,
5055423939,Wholesale Trade,,42
5055423949,Manufacturing,,31-33
5055424008,Wholesale Trade,,42
5055424632,Wholesale Trade,,42
5055424740,Wholesale Trade,,42
5055425099,Manufacturing,,31-33
5055425113,Manufacturing,,31-33
5055425387,,,
5055427539,Retail Trade,,44-45
5055431952,Manufacturing,,31-33
5055436085,Manufacturing,549300XPBJUX2OFUG437,31-33
5055437185,Manufacturing,,31-33
5055437187,Manufacturing,,31-33
5055437766,Manufacturing,,31-33
5055440631,Manufacturing,254900RON8X3HQF52A12,31-33
5055440875,Manufacturing,,31-33
5055455505,Wholesale Trade,,42
5055455967,Wholesale Trade,,42
5055456023,Wholesale Trade,25490018T2DREQ7RE481,42
5055461077,Wholesale Trade,,42
5055462519,Wholesale Trade,,42
5055466431,Wholesale Trade,,42
5055466777,Manufacturing,,31-33
5055466823,Manufacturing,,31-33
5055466844,Wholesale Trade,,42
5055466984,Manufacturing,,31-33
5056404707,Manufacturing,,31-33
5056410985,"Professional, Scientific, and Technical Services",,54
5056411503,Manufacturing,,31-33
5056415353,Manufacturing,,31-33
5056420988,Manufacturing,,31-33
5056439630,Manufacturing,,31-33
5057086386,Manufacturing,,31-33
5057211772,Retail Trade,,44-45
5057211811,Wholesale Trade,,42
5057527347,,5967007LIEEXZX8M0018,
5057529312,Manufacturing,529900S5RZ5W3KL7KP64,31-33
5057737079,Manufacturing,,31-33
5057737283,Manufacturing,,31-33
5057757014,Manufacturing,,31-33
5057757046,"Professional, Scientific, and Technical Services",254900JMVYJYEP1HTB27,54
5057757048,Wholesale Trade,,42
5057757072,,,
5057757075,Wholesale Trade,,42
5057757104,,,
5057758671,"Mining, Quarrying, and Oil and Gas Extraction",,21
5057776647,Manufacturing,,31-33
5058542510,Wholesale Trade,,42
5058542559,Manufacturing,,31-33
5058542570,Wholesale Trade,,42
5058542682,Wholesale Trade,,42
5058542684,Wholesale Trade,,42
5058542742,Manufacturing,,31-33
5058542847,Manufacturing,,31-33
5058542888,Wholesale Trade,,42
5058542904,Manufacturing,,31-33
5058542940,Wholesale Trade,,42
5058542982,Manufacturing,,31-33
5058542993,Wholesale Trade,,42
5058543030,Manufacturing,,31-33
5058543156,Wholesale Trade,,42
5058543165,Manufacturing,,31-33
5058543184,"Mining, Quarrying, and Oil and Gas Extraction",,21
5058543188,Manufacturing,,31-33
5058543216,Manufacturing,,31-33
5058543239,Wholesale Trade,,42
5058543549,Wholesale Trade,2549008NV5X6ITKON626,42
5058543553,Manufacturing,,31-33
5058543555,Wholesale Trade,,42
5058543562,"Mining, Quarrying, and Oil and Gas Extraction",,21
5058543684,Manufacturing,,31-33
5058543846,Manufacturing,,31-33
5058591271,Manufacturing,,31-33
5058607845,Manufacturing,549300UXTKXN104IEG22,31-33
5058621410,Manufacturing,,31-33
5058621432,Wholesale Trade,,42
5058621594,Manufacturing,,31-33
5058621695,"Agriculture, Forestry, Fishing and Hunting",,11
5058621696,Manufacturing,,31-33
5058621782,Manufacturing,,31-33
5058621790,"Agriculture, Forestry, Fishing and Hunting",,11
5058621850,Manufacturing,,31-33
5058622136,"Agriculture, Forestry, Fishing and Hunting",549300RYUNNF8CNAKY25,11
5058622194,"Mining, Quarrying, and Oil and Gas Extraction",,21
5058622225,Manufacturing,,31-33
5058622233,"Mining, Quarrying, and Oil and Gas Extraction",,21
5058622254,Wholesale Trade,,42
5058978015,Wholesale Trade,,42
5058990316,"Agriculture, Forestry, Fishing and Hunting",5493008QSEVZONPNV507,11
5058990561,"Agriculture, Forestry, Fishing and Hunting",,11
5058990635,"Agriculture, Forestry, Fishing and Hunting",,11
5058991453,Manufacturing,,31-33
5058991476,Manufacturing,,31-33
5059003076,"Agriculture, Forestry, Fishing and Hunting",5493003VQFSOK4MJ4160,11
5059013504,,5493007T3VLWB5GCR603,
5059074467,,549300JJY47V32WZS675,
5059075330,Manufacturing,529900LTQPD1UHUWI574,31-33
5059077849,Manufacturing,5493006QHAUF8BCL3Q87,31-33
5059083696,Manufacturing,549300QQB5XQ5VN24J97,31-33
5059958629,Manufacturing,,31-33
5059958636,Real Estate and Rental and Leasing,,53
5059973827,,,
5059975803,Manufacturing,,31-33
5059984007,Manufacturing,549300R8JU4ETC53DB38,31-33
5060000694,"Mining, Quarrying, and Oil and Gas Extraction",549300WTXOB2UWZDZ915,21
5060031263,Manufacturing,549300MP4WTMTXIHDD29,31-33
5060525022,Wholesale Trade,254900UIGO0EW9ZCZN19,42
5060542583,Manufacturing,,31-33
5060542594,Wholesale Trade,,42
5060542609,,,
5060542639,Manufacturing,,31-33
5060557290,Manufacturing,,31-33
5060558956,"Mining, Quarrying, and Oil and Gas Extraction",,21
5060562440,Wholesale Trade,,42
5060564009,Manufacturing,,31-33
5060565636,Manufacturing,,31-33
5060578287,Wholesale Trade,,42
5060580505,Wholesale Trade,,42
5060581545,Manufacturing,,31-33
5060582849,Manufacturing,549300MZJITUOGWC8H16,31-33
5060596375,Manufacturing,2549001BLB5NU73YXG61,31-33
5060601053,Wholesale Trade,,42
5060672849,Wholesale Trade,,42
5060673487,Wholesale Trade,,42
5060673603,Wholesale Trade,,42
5060673852,Wholesale Trade,,42
5061129582,Manufacturing,,31-33
5062138898,Manufacturing,,31-33
5062139014,Wholesale Trade,,42
5062139082,"Agriculture, Forestry, Fishing and Hunting",,11
5062139112,Manufacturing,,31-33
5062139162,Manufacturing,,31-33
5062139211,Manufacturing,,31-33
5062139217,Manufacturing,,31-33
5062139226,Manufacturing,,31-33
5062139323,"Agriculture, Forestry, Fishing and Hunting",,11
5062139342,"Agriculture, Forestry, Fishing and Hunting",,11
5062139348,Manufacturing,,31-33
5062139351,Manufacturing,,31-33
5062139374,Manufacturing,,31-33
5062139403,Manufacturing,,31-33
5062139406,Manufacturing,,31-33
5062139428,Manufacturing,,31-33
5062139440,Manufacturing,,31-33
5062139454,Manufacturing,,31-33
5062139455,"Agriculture, Forestry, Fishing and Hunting",,11
5062139469,"Agriculture, Forestry, Fishing and Hunting",,11
5062139512,Manufacturing,,31-33
5062139556,Wholesale Trade,,42
5062139632,Manufacturing,,31-33
5062139646,"Agriculture, Forestry, Fishing and Hunting",,11
5062139647,Manufacturing,,31-33
5062139696,Manufacturing,,31-33
5062139823,Manufacturing,,31-33
5062139869,Manufacturing,,31-33
5062139888,Manufacturing,,31-33
5062139896,Manufacturing,,31-33
5062139924,Manufacturing,,31-33
5062139931,Retail Trade,,44-45
5062140052,Wholesale Trade,,42
5062140057,Manufacturing,,31-33
5062140061,Retail Trade,,44-45
5062140212,"Agriculture, Forestry, Fishing and Hunting",,11
5062140215,"Mining, Quarrying, and Oil and Gas Extraction",,21
5062140405,"Mining, Quarrying, and Oil and Gas Extraction",,21
5062140426,"Agriculture, Forestry, Fishing and Hunting",,11
5062140442,Manufacturing,,31-33
5062140457,"Agriculture, Forestry, Fishing and Hunting",,11
5062140483,Transportation and Warehousing,,48-49
5062140486,Wholesale Trade,,42
5062140537,Wholesale Trade,,42
5062140597,"Agriculture, Forestry, Fishing and Hunting",,11
5062140624,Retail Trade,,44-45
5062140643,Wholesale Trade,,42
5062140646,Manufacturing,,31-33
5062140706,Manufacturing,,31-33
5062140720,"Agriculture, Forestry, Fishing and Hunting",,11
5062140746,Manufacturing,,31-33
5062140766,Wholesale Trade,,42
5062140767,Retail Trade,,44-45
5062140772,Wholesale Trade,,42
5062140788,Manufacturing,,31-33
5062140918,Manufacturing,,31-33
5062140937,Manufacturing,,31-33
5062141008,Retail Trade,,44-45
5062141051,Manufacturing,,31-33
5062141074,Retail Trade,,44-45
5062141085,"Mining, Quarrying, and Oil and Gas Extraction",,21
5062141138,Manufacturing,,31-33
5062141163,Retail Trade,,44-45
5062141175,Manufacturing,,31-33
5062141200,Manufacturing,,31-33
5062141217,Manufacturing,,31-33
5062141265,"Agriculture, Forestry, Fishing and Hunting",,11
5062141319,Manufacturing,,31-33
5062141344,Manufacturing,,31-33
5062141415,"Mining, Quarrying, and Oil and Gas Extraction",,21
5062141455,"Agriculture, Forestry, Fishing and Hunting",,11
5062141485,Manufacturing,,31-33
5062141517,Manufacturing,,31-33
