Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5083567659,Food & Tobacco,,
5083567695,Freight & Logistics Services,,
5083568165,Food & Tobacco,,
5083568189,Food & Drug Retailing,,
5083568320,Food & Drug Retailing,,
5083568396,Food & Tobacco,,
5083568585,Food & Tobacco,,
5083568767,,,
5083568877,Food & Drug Retailing,,
5083568909,Food & Tobacco,,
5083569818,Food & Tobacco,,
5083570275,Food & Tobacco,,
5083570435,Food & Drug Retailing,,
5083571042,Food & Tobacco,,
5083571102,Beverages,,
5083571246,Food & Tobacco,,
5083571444,Food & Tobacco,,
5083571706,Food & Tobacco,,
5083571855,Food & Tobacco,,
5083572090,Food & Drug Retailing,,
5083572176,Food & Tobacco,,
5083572320,Food & Tobacco,,
5083572736,Food & Tobacco,,
5083572963,Food & Tobacco,,
5083573308,"Computers, Phones & Household Electronics",,
5083573519,Food & Drug Retailing,,
5083573921,Food & Drug Retailing,,
5083585442,Food & Drug Retailing,,
5083596542,Professional & Commercial Services,,
5083596881,,,
5083596991,Food & Tobacco,,
5083597776,Food & Tobacco,,
5083597798,Food & Tobacco,,
5083597990,Food & Tobacco,,
5083599169,Beverages,,
5083599272,Food & Drug Retailing,,
5083599277,Food & Tobacco,,
5083599515,Food & Tobacco,,
5083599581,Beverages,,
5083600598,Professional & Commercial Services,,
5083603088,Food & Drug Retailing,,
5083604282,Beverages,,
5083614305,Food & Tobacco,,
5083652072,Food & Tobacco,,
5083663591,Personal & Household Products & Services,,
5083668865,Personal & Household Products & Services,,
5083668885,Personal & Household Products & Services,,
5083668893,Water & Related Utilities,,
5083668939,Food & Tobacco,,
5083668960,Food & Drug Retailing,,
5083668970,Food & Drug Retailing,,
5083669035,Professional & Commercial Services,,
5083669041,Personal & Household Products & Services,,
5083669466,Personal & Household Products & Services,,
5083669475,Personal & Household Products & Services,,
5083669487,Food & Tobacco,,
5083669489,Food & Tobacco,,
5083669490,Food & Tobacco,,
5083669505,Food & Tobacco,,
5083669521,Food & Tobacco,,
5083669527,Personal & Household Products & Services,,
5083669534,Food & Tobacco,,
5083669583,Personal & Household Products & Services,,
5083669593,Food & Drug Retailing,,
5083669599,Food & Tobacco,,
5083669622,Personal & Household Products & Services,,
5083669626,Beverages,,
5083669632,Food & Drug Retailing,,
5083669660,Personal & Household Products & Services,,
5083669665,Personal & Household Products & Services,,
5083669734,Food & Tobacco,,
5083669735,Food & Tobacco,,
5083669795,Food & Tobacco,,
5083669797,Personal & Household Products & Services,,
5083669805,Food & Drug Retailing,,
5083669814,Food & Tobacco,,
5083669816,Personal & Household Products & Services,,
5083669830,Food & Drug Retailing,,
5083669847,Food & Tobacco,,
5083669851,Food & Drug Retailing,,
5083669857,Food & Drug Retailing,,
5083669915,Personal & Household Products & Services,,
5083669919,Food & Tobacco,,
5083669945,Food & Tobacco,,
5083670053,Food & Tobacco,,
5083670073,Personal & Household Products & Services,,
5083670086,Food & Tobacco,,
5083671293,Food & Tobacco,,
5083692352,Food & Tobacco,,
5083697563,Beverages,,
5083698775,Personal & Household Products & Services,,
5083700112,Personal & Household Products & Services,,
5083700193,Food & Drug Retailing,,
5083700208,Food & Tobacco,,
5083700239,,,
5083700240,Personal & Household Products & Services,,
5083700241,Food & Drug Retailing,,
5083700242,Personal & Household Products & Services,,
5083700244,Food & Tobacco,,
5083700278,Food & Tobacco,,
5083700284,Personal & Household Products & Services,,
5083700294,Food & Drug Retailing,,
5083700303,Personal & Household Products & Services,,
5083700333,Food & Drug Retailing,,
5083700349,Personal & Household Products & Services,,
5083700356,Food & Drug Retailing,,
5083700372,Food & Tobacco,,
5083700377,Metals & Mining,,
5083700380,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083700381,Personal & Household Products & Services,,
5083700384,Food & Tobacco,,
5083702974,Food & Drug Retailing,,
5083702990,Food & Tobacco,,
5083703001,Food & Tobacco,,
5083703010,Food & Tobacco,,
5083703030,Food & Tobacco,,
5083703051,Food & Tobacco,,
5083703055,Food & Tobacco,,
5083703088,Personal & Household Products & Services,,
5083703093,,,
5083703105,Food & Drug Retailing,,
5083703186,Food & Tobacco,,
5083703204,Food & Tobacco,,
5083703220,Personal & Household Products & Services,,
5083703279,Food & Tobacco,,
5083703282,Food & Drug Retailing,,
5083703284,Beverages,,
5083703289,Food & Tobacco,,
5083703336,Personal & Household Products & Services,,
5083703349,Personal & Household Products & Services,,
5083703383,Real Estate Operations,,
5083703385,Personal & Household Products & Services,,
5083703394,Food & Tobacco,,
5083703440,Personal & Household Products & Services,,
5083703463,Food & Tobacco,,
5083703481,Personal & Household Products & Services,,
5083703484,Food & Tobacco,,
5083703523,Personal & Household Products & Services,,
5083703542,Beverages,,
5083703548,Personal & Household Products & Services,,
5083703550,Professional & Commercial Services,,
5083703598,Personal & Household Products & Services,,
5083703612,Food & Tobacco,,
5083703643,Food & Drug Retailing,,
5083703667,Food & Tobacco,,
5083703697,Food & Tobacco,,
5083703701,Real Estate Operations,,
5083703702,Personal & Household Products & Services,,
5083703710,Personal & Household Products & Services,,
5083703767,Personal & Household Products & Services,,
5083703813,Food & Drug Retailing,,
5083703826,Food & Tobacco,,
5083703846,Personal & Household Products & Services,,
5083703852,Food & Tobacco,,
5083703861,Food & Tobacco,,
5083703879,Food & Tobacco,,
5083703882,Food & Tobacco,,
5083703889,Personal & Household Products & Services,,
5083703894,Food & Tobacco,,
5083703899,Food & Tobacco,,
5083703917,Food & Tobacco,,
5083703928,Food & Tobacco,,
5083703974,Food & Tobacco,,
5083703981,Professional & Commercial Services,,
5083703987,Food & Drug Retailing,,
